id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_text_clean,toxicity_score
sample_3996,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3997,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3998,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3999,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4000,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4001,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4002,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4003,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4004,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4005,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4006,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4007,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4008,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4009,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4010,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4011,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4012,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4013,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4014,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4015,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4016,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4017,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4018,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4019,You're absolutely wrong about this,1,0,1,0,0,0,youre absolutely wrong about this,1
sample_4020,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4021,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4022,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4023,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4024,This is completely unacceptable behavior,1,0,1,0,1,0,this is completely unacceptable behavior,1
sample_4025,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4026,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4027,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4028,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4029,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4030,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4031,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4032,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4033,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4034,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4035,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4036,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4037,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4038,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4039,This is completely unacceptable behavior,1,0,0,0,0,0,this is completely unacceptable behavior,1
sample_4040,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4041,You're absolutely wrong about this,1,0,0,1,1,0,youre absolutely wrong about this,1
sample_4042,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4043,Your argument makes no sense,1,1,0,0,0,0,your argument makes no sense,1
sample_4044,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4045,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4046,You're absolutely wrong about this,1,0,0,1,0,0,youre absolutely wrong about this,1
sample_4047,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4048,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4049,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4050,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4051,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4052,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4053,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4054,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4055,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4056,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4057,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4058,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4059,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4060,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4061,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4062,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4063,You're absolutely wrong about this,1,0,0,0,1,0,youre absolutely wrong about this,1
sample_4064,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4065,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_4066,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4067,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4068,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4069,Your argument makes no sense,1,0,0,1,1,0,your argument makes no sense,1
sample_4070,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4071,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_4072,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4073,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4074,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4075,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4076,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4077,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4078,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4079,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4080,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4081,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4082,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4083,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4084,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4085,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4086,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4087,I strongly disagree with your opinion,1,0,0,0,1,0,i strongly disagree with your opinion,1
sample_4088,Your argument makes no sense,1,0,0,0,1,0,your argument makes no sense,1
sample_4089,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4090,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4091,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4092,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4093,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4094,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4095,This content is inappropriate,1,0,0,0,1,0,this content is inappropriate,1
sample_4096,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4097,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4098,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4099,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4100,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4101,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4102,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4103,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4104,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4105,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4106,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4107,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4108,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4109,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4110,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4111,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4112,You're absolutely wrong about this,1,0,0,0,1,0,youre absolutely wrong about this,1
sample_4113,Your argument makes no sense,1,0,1,0,0,0,your argument makes no sense,1
sample_4114,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4115,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4116,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4117,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4118,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_4119,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_4120,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4121,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_4122,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_4123,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_4124,Your argument makes no sense,1,1,1,0,0,0,your argument makes no sense,1
sample_4125,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
